Date,UPRO_BnH,UPRO_Strategy,UPRO_Position
2021-11-24,0.006748616936569141,0.006748616936569306,1.0
2021-11-26,-0.06513651843981805,-0.06513651843981805,1.0
2021-11-29,0.03541682691921322,0.03438166894650064,0.0
2021-11-30,-0.056729142055760184,-0.0009992504996876705,1.0
2021-12-01,-0.03537279264612103,-0.03633717869667294,0.0
2021-12-02,0.04512612238909419,0.0,0.0
2021-12-03,-0.026333334421582366,0.0,0.0
2021-12-06,0.03573339036701584,0.0,0.0
2021-12-07,0.06192565004786088,0.0,0.0
2021-12-08,0.00879176945179938,0.0,0.0
2021-12-09,-0.020630494523581455,-0.000999250499687556,1.0
2021-12-10,0.028851317464115178,0.027822723359480436,0.0
2021-12-13,-0.026690935405423444,-0.0009992504996875103,1.0
2021-12-14,-0.02096616982667987,-0.020966169826680005,1.0
2021-12-15,0.04623443442243991,0.04518846154662607,0.0
2021-12-16,-0.026772553998445803,-0.0009992504996874543,1.0
2021-12-17,-0.03140871938214529,-0.03140871938214536,1.0
2021-12-20,-0.032067970484364716,-0.03303566053087282,0.0
2021-12-21,0.052963863445715464,0.0,0.0
2021-12-22,0.02984155306600722,0.0,0.0
2021-12-23,0.018304813536264897,-0.000999250499687541,1.0
2021-12-27,0.042129009073566426,0.042129009073566474,1.0
2021-12-28,-0.0018080671721000252,-0.0018080671721000339,1.0
2021-12-29,0.003622889419865105,0.0036228894198650765,1.0
2021-12-30,-0.008573480990168192,-0.00857348099016828,1.0
2021-12-31,-0.00806255537469347,-0.008062555374693489,1.0
2022-01-03,0.01750135537382347,0.017501355373823684,1.0
2022-01-04,-0.0008372079634992868,-0.0008372079634994414,1.0
2022-01-05,-0.058091685194082476,-0.058091685194082435,1.0
2022-01-06,-0.0027380670385535044,-0.0027380670385535946,1.0
2022-01-07,-0.011325359881489083,-0.012313787352947692,0.0
2022-01-10,-0.0045126690353329835,0.0,0.0
2022-01-11,0.027477549851341543,0.0,0.0
2022-01-12,0.008823794799611484,0.0,0.0
2022-01-13,-0.04232012300655641,0.0,0.0
2022-01-14,0.0008432278561965045,0.0,0.0
2022-01-18,-0.05292711128748673,0.0,0.0
2022-01-19,-0.03098132494598682,0.0,0.0
2022-01-20,-0.033348678498865914,0.0,0.0
2022-01-21,-0.05887006933925576,0.0,0.0
2022-01-24,0.012443380066253118,0.0,0.0
2022-01-25,-0.03720311560846368,0.0,0.0
2022-01-26,-0.0063827807052081464,0.0,0.0
2022-01-27,-0.015451311831689907,0.0,0.0
2022-01-28,0.07370827733360241,0.0,0.0
2022-01-31,0.05370360949387032,0.0,0.0
2022-02-01,0.021976135862983304,-0.000999250499687677,1.0
2022-02-02,0.027604106380413107,0.02760410638041312,1.0
2022-02-03,-0.07034720129486927,-0.07034720129486924,1.0
2022-02-04,0.013888686000641304,0.013888686000641217,1.0
2022-02-07,-0.01023456163250025,-0.010234561632500137,1.0
2022-02-08,0.024021921200410468,0.024021921200410554,1.0
2022-02-09,0.043964386793164056,0.042920683397467616,0.0
2022-02-10,-0.05297639264952814,0.0,0.0
2022-02-11,-0.05955359931620974,0.0,0.0
2022-02-14,-0.00985811543908377,0.0,0.0
2022-02-15,0.04741836361658969,0.0,0.0
2022-02-16,0.0038665151782706353,0.0,0.0
2022-02-17,-0.06339271733941654,0.0,0.0
2022-02-18,-0.020047952782446532,0.0,0.0
2022-02-22,-0.03182373523658555,0.0,0.0
2022-02-23,-0.05562573324999287,0.0,0.0
2022-02-24,0.04647159586414795,0.0,0.0
2022-02-25,0.06524122517295772,0.0,0.0
2022-02-28,-0.007719863792133741,0.0,0.0
2022-03-01,-0.04426027991398451,0.0,0.0
2022-03-02,0.05426932070481105,0.0,0.0
2022-03-03,-0.014584813920446082,0.0,0.0
2022-03-04,-0.024203391200651736,0.0,0.0
2022-03-07,-0.08886504270224338,0.0,0.0
2022-03-08,-0.023697742475889405,0.0,0.0
2022-03-09,0.08124391761642635,0.0,0.0
2022-03-10,-0.01428582662356992,0.0,0.0
2022-03-11,-0.03745543252214889,0.0,0.0
2022-03-14,-0.02229167659102471,0.0,0.0
2022-03-15,0.06600006686543547,0.0,0.0
2022-03-16,0.06529090123602765,0.0,0.0
2022-03-17,0.03751314797075289,0.0,0.0
2022-03-18,0.03293146641941358,0.0,0.0
2022-03-21,0.0,-0.000999250499687653,1.0
2022-03-22,0.03418251920607074,0.03418251920607086,1.0
2022-03-23,-0.038079286257379,-0.03807928625737895,1.0
2022-03-24,0.04429749468051836,0.04325345826021126,0.0
2022-03-25,0.015036313878892926,-0.0009992504996874524,1.0
2022-03-28,0.02120683600955542,0.021206836009555453,1.0
2022-03-29,0.03786851557135806,0.03786851557135806,1.0
2022-03-30,-0.018390304882332065,-0.018390304882331947,1.0
2022-03-31,-0.04631298010961116,-0.04631298010961126,1.0
2022-04-01,0.007072040387838152,0.0070720403878382805,1.0
2022-04-04,0.02637325690103709,0.026373256901037093,1.0
2022-04-05,-0.037098904025299695,-0.037098904025299764,1.0
2022-04-06,-0.03047531730288111,-0.030475317302881094,1.0
2022-04-07,0.014657912721430133,0.013643508473187071,0.0
2022-04-08,-0.007062432587849443,-0.0009992504996875367,1.0
2022-04-11,-0.05221481995137944,-0.052214819951379554,1.0
2022-04-12,-0.011598041869040565,-0.012586196726681785,0.0
2022-04-13,0.03416725271983556,0.0,0.0
2022-04-14,-0.03670948106131566,0.0,0.0
2022-04-18,0.0003464570277045276,0.0,0.0
2022-04-19,0.04796541730082371,0.0,0.0
2022-04-20,-0.002313199991417325,0.0,0.0
2022-04-21,-0.04455128446806511,0.0,0.0
2022-04-22,-0.08147000725785825,0.0,0.0
2022-04-25,0.01604071476622293,0.0,0.0
2022-04-26,-0.08636692095130882,0.0,0.0
2022-04-27,0.007318430605897319,0.0,0.0
2022-04-28,0.07568127295861804,0.0,0.0
2022-04-29,-0.10956841418855967,0.0,0.0
2022-05-02,0.01748841886918706,0.0,0.0
2022-05-03,0.013460253673980072,0.0,0.0
2022-05-04,0.09072342134317357,0.0,0.0
2022-05-05,-0.10565751788214894,0.0,0.0
2022-05-06,-0.018224007807244424,0.0,0.0
2022-05-09,-0.0960099888595024,0.0,0.0
2022-05-10,0.005428256591878178,0.0,0.0
2022-05-11,-0.04741771118323468,0.0,0.0
2022-05-12,-0.003449946170810514,0.0,0.0
2022-05-13,0.07146371002519625,0.0,0.0
2022-05-16,-0.011539357657590954,0.0,0.0
2022-05-17,0.05977139182957525,0.0,0.0
2022-05-18,-0.11918939468012235,0.0,0.0
2022-05-19,-0.020510253988206717,0.0,0.0
2022-05-20,0.0017875234081048408,0.0,0.0
2022-05-23,0.056589349905439734,0.0,0.0
2022-05-24,-0.022918948037515596,0.0,0.0
2022-05-25,0.026913503468148914,0.0,0.0
2022-05-26,0.05866781835806112,0.0,0.0
2022-05-27,0.07381326989791437,0.0,0.0
2022-05-31,-0.017554833419748506,0.0,0.0
2022-06-01,-0.023681578657131608,0.0,0.0
2022-06-02,0.055788474705533275,0.0,0.0
2022-06-03,-0.048663351608653205,0.0,0.0
2022-06-06,0.008122724541987925,0.0,0.0
2022-06-07,0.028745827920072298,-0.0009992504996874727,1.0
2022-06-08,-0.031964468726725315,-0.0329322622491158,0.0
2022-06-09,-0.07194393897379425,0.0,0.0
2022-06-10,-0.08741754065457019,0.0,0.0
2022-06-13,-0.11438160341180936,0.0,0.0
2022-06-14,-0.009912782701927525,0.0,0.0
2022-06-15,0.04210876788801343,0.0,0.0
2022-06-16,-0.09579000535289683,0.0,0.0
2022-06-17,0.002187667407745675,0.0,0.0
2022-06-21,0.07577125711800847,0.0,0.0
2022-06-22,-0.006086678217825714,0.0,0.0
2022-06-23,0.029163043242327102,0.0,0.0
2022-06-24,0.09492772125633175,0.0,0.0
2022-06-27,-0.009834330823802806,0.0,0.0
2022-06-28,-0.06142181144266201,0.0,0.0
2022-06-29,-0.0036201154322469398,0.0,0.0
2022-06-30,-0.025433099277650584,0.0,0.0
2022-07-01,0.03097208034888399,0.0,0.0
2022-07-05,0.005841287069822787,0.0,0.0
2022-07-06,0.010509028501983098,0.0,0.0
2022-07-07,0.044061363705311996,0.0,0.0
2022-07-08,-0.0018349505465157234,0.0,0.0
2022-07-11,-0.03466387067898524,0.0,0.0
2022-07-12,-0.026659403439629137,0.0,0.0
2022-07-13,-0.015930790421741725,0.0,0.0
2022-07-14,-0.00795222011471819,0.0,0.0
2022-07-15,0.057543597094513066,0.0,0.0
2022-07-18,-0.025175996297770564,0.0,0.0
2022-07-19,0.07997779606971966,0.0,0.0
2022-07-20,0.018770881815794116,0.0,0.0
2022-07-21,0.030540106353926122,-0.0009992504996875645,1.0
2022-07-22,-0.026695988426437722,-0.026695988426437747,1.0
2022-07-25,0.002516378025551269,0.002516378025551348,1.0
2022-07-26,-0.036144531619931364,-0.03614453161993137,1.0
2022-07-27,0.0778646207337319,0.07786462073373195,1.0
2022-07-28,0.03744845217100856,0.03744845217100859,1.0
2022-07-29,0.044480606889837127,0.044480606889837036,1.0
2022-08-01,-0.010033223987298667,-0.010033223987298525,1.0
2022-08-02,-0.019369499505122678,-0.01936949950512272,1.0
2022-08-03,0.04547552923241116,0.045475529232411306,1.0
2022-08-04,-0.0017574669514980323,-0.0017574669514980423,1.0
2022-08-05,-0.005721758163363733,-0.00572175816336381,1.0
2022-08-08,-0.0028774301675292824,-0.002877430167529172,1.0
2022-08-09,-0.01287467653366059,-0.012874676533660609,1.0
2022-08-10,0.06251404396852722,0.0625140439685272,1.0
2022-08-11,0.0002116504258899976,0.00021165042589001796,1.0
2022-08-12,0.05014802342238189,0.050148023422382025,1.0
2022-08-15,0.012291148356580184,0.012291148356580009,1.0
2022-08-16,0.0057721769079353,0.005772176907935403,1.0
2022-08-17,-0.021571287966978936,-0.02157128796697903,1.0
2022-08-18,0.008090764675236395,0.008090764675236424,1.0
2022-08-19,-0.039927940145106255,-0.03992794014510641,1.0
2022-08-22,-0.06311404614487093,-0.06311404614487097,1.0
2022-08-23,-0.007583867546370304,-0.007583867546370282,1.0
2022-08-24,0.008541121734343626,0.008541121734343661,1.0
2022-08-25,0.04256743831800902,0.0415251315215507,0.0
2022-08-26,-0.10218051551706031,-0.0009992504996874328,1.0
2022-08-29,-0.01952371490235172,-0.02050394606837814,0.0
2022-08-30,-0.03351129690362997,0.0,0.0
2022-08-31,-0.023367260529372436,0.0,0.0
2022-09-01,0.008747326108164089,0.0,0.0
2022-09-02,-0.031369447074142354,0.0,0.0
2022-09-06,-0.011848390634866979,0.0,0.0
2022-09-07,0.05355730993886776,0.0,0.0
2022-09-08,0.01896784363859627,0.0,0.0
2022-09-09,0.046413878992158875,0.0,0.0
2022-09-12,0.0320206252074704,-0.000999250499687584,1.0
2022-09-13,-0.1298551896179979,-0.1298551896179979,1.0
2022-09-14,0.010037043911544252,0.00902725937689391,0.0
2022-09-15,-0.033734484223403416,-0.0009992504996875458,1.0
2022-09-16,-0.023004099701289582,-0.02300409970128949,1.0
2022-09-19,0.021883837538064332,0.020862209171485676,0.0
2022-09-20,-0.033342473383405014,0.0,0.0
2022-09-21,-0.0532808957553339,0.0,0.0
2022-09-22,-0.025770211548350463,0.0,0.0
2022-09-23,-0.051383351631810514,0.0,0.0
2022-09-26,-0.029487205516233295,0.0,0.0
2022-09-27,-0.007265414711835616,0.0,0.0
2022-09-28,0.057218884150695315,0.0,0.0
2022-09-29,-0.06293270234862125,0.0,0.0
2022-09-30,-0.04600385359579762,0.0,0.0
2022-10-03,0.07884529052762734,0.0,0.0
2022-10-04,0.09200643724851676,0.0,0.0
2022-10-05,-0.0077678749068205155,0.0,0.0
2022-10-06,-0.031014931435134563,0.0,0.0
2022-10-07,-0.08359238271483505,0.0,0.0
2022-10-10,-0.02204135973583443,0.0,0.0
2022-10-11,-0.021151032670488235,0.0,0.0
2022-10-12,-0.00921022276667105,0.0,0.0
2022-10-13,0.07758318929929597,0.0,0.0
2022-10-14,-0.068347853020302,0.0,0.0
2022-10-17,0.07585470341542999,0.0,0.0
2022-10-18,0.029791655445512877,0.0,0.0
2022-10-19,-0.015429229356169527,0.0,0.0
2022-10-20,-0.026444452328877266,0.0,0.0
2022-10-21,0.07209907636179214,0.0,0.0
2022-10-24,0.0362842184420078,0.0,0.0
2022-10-25,0.04829428806740155,0.0,0.0
2022-10-26,-0.02217107934522633,-0.000999250499687282,1.0
2022-10-27,-0.01737328834475549,-0.017373288344755638,1.0
2022-10-28,0.07012304755509491,0.07012304755509495,1.0
2022-10-31,-0.021002643928233478,-0.021002643928233315,1.0
2022-11-01,-0.013158189767928596,-0.013158189767928555,1.0
2022-11-02,-0.07594175626962507,-0.07594175626962518,1.0
2022-11-03,-0.03262235533203073,-0.033589491132287444,0.0
2022-11-04,0.043450172327738956,0.0,0.0
2022-11-07,0.028899791979271283,0.0,0.0
2022-11-08,0.01510130952548927,0.0,0.0
2022-11-09,-0.06248146970655555,-0.0009992504996876699,1.0
2022-11-10,0.16439202104976958,0.16322792012672493,0.0
2022-11-11,0.029708403988369936,-0.000999250499687761,1.0
2022-11-14,-0.025410242690641294,-0.02541024269064122,1.0
2022-11-15,0.025258158838624478,0.02525815883862442,1.0
2022-11-16,-0.023311229246611775,-0.023311229246611602,1.0
2022-11-17,-0.010848914834703183,-0.01084891483470334,1.0
2022-11-18,0.013435696825337962,0.01343569682533803,1.0
2022-11-21,-0.011363541419629697,-0.01136354141962965,1.0
2022-11-22,0.040229653417931166,0.04022965341793111,1.0
2022-11-23,0.017627271384590193,0.017627271384590127,1.0
2022-11-25,-0.0010343805113950388,-0.001034380511394966,1.0
2022-11-28,-0.04710157066711007,-0.047101570667110154,1.0
2022-11-29,-0.006517974401206383,-0.006517974401206318,1.0
2022-11-30,0.09322039126318793,0.09322039126318792,1.0
2022-12-01,-0.0015004472829786009,-0.0015004472829787427,1.0
2022-12-02,-0.004257556540699814,-0.004257556540699816,1.0
2022-12-05,-0.054577412022095984,-0.05457741202209593,1.0
2022-12-06,-0.04283060495581992,-0.0428306049558201,1.0
2022-12-07,-0.005558472064980724,-0.006552664982533598,0.0
2022-12-08,0.022917717139950833,0.0,0.0
2022-12-09,-0.022950845207326043,0.0,0.0
2022-12-12,0.04306496290080086,0.0,0.0
2022-12-13,0.021715696586731337,-0.0009992504996876733,1.0
2022-12-14,-0.018367938653586435,-0.018367938653586303,1.0
2022-12-15,-0.07431146552620937,-0.07431146552620947,1.0
2022-12-16,-0.03638478826795155,-0.03734816257588066,0.0
2022-12-19,-0.02547166845318849,0.0,0.0
2022-12-20,0.0030748130240494387,0.0,0.0
2022-12-21,0.04506412166397733,0.0,0.0
2022-12-22,-0.04311696691460187,0.0,0.0
2022-12-23,0.015081773065164894,0.0,0.0
2022-12-27,-0.011219177794746571,0.0,0.0
2022-12-28,-0.037411786059060925,0.0,0.0
2022-12-29,0.050971614245581165,0.0,0.0
2022-12-30,-0.006668699836013703,0.0,0.0
2023-01-03,-0.013121782178873054,0.0,0.0
2023-01-04,0.02195403387113326,0.0,0.0
2023-01-05,-0.03449296587558559,0.0,0.0
2023-01-06,0.06769025751569901,0.0,0.0
2023-01-09,-0.0011738242515886288,-0.0009992504996876668,1.0
2023-01-10,0.020276146226306357,0.0202761462263064,1.0
2023-01-11,0.0371543318232781,0.03715433182327811,1.0
2023-01-12,0.01027472375250471,0.010274723752504671,1.0
2023-01-13,0.011270276911350852,0.011270276911350836,1.0
2023-01-17,-0.00543626917592499,-0.005436269175925022,1.0
2023-01-18,-0.04728075930618214,-0.04728075930618224,1.0
2023-01-19,-0.02323572928166795,-0.02323572928166795,1.0
2023-01-20,0.05433207509150195,0.05327800659942925,0.0
2023-01-23,0.03648986745276317,0.0,0.0
2023-01-24,-0.003493585185426973,0.0,0.0
2023-01-25,0.0010787506017724269,0.0,0.0
2023-01-26,0.030980553166875868,0.0,0.0
2023-01-27,0.0073163463831034115,0.0,0.0
2023-01-30,-0.0373539536229649,0.0,0.0
2023-01-31,0.043115034949765096,0.0,0.0
2023-02-01,0.030999798509458998,0.0,0.0
2023-02-02,0.04309694602139391,0.0,0.0
2023-02-03,-0.031948171837456574,-0.0009992504996876983,1.0
2023-02-06,-0.017617898758138573,-0.01860003526385496,0.0
2023-02-07,0.03814111646358742,0.0,0.0
2023-02-08,-0.032846676111216944,0.0,0.0
2023-02-09,-0.026918284388908864,0.0,0.0
2023-02-10,0.005429171766879515,0.0,0.0
2023-02-13,0.03497038830063848,0.0,0.0
2023-02-14,-0.0014906858585286287,0.0,0.0
2023-02-15,0.009206286475318404,0.0,0.0
2023-02-16,-0.041913288336241195,0.0,0.0
2023-02-17,-0.008234500721368665,0.0,0.0
2023-02-21,-0.059937927472505925,0.0,0.0
2023-02-22,-0.004416237815102919,0.0,0.0
2023-02-23,0.013862070209520017,0.0,0.0
2023-02-24,-0.03226683326619317,0.0,0.0
2023-02-27,0.009607138316696684,0.0,0.0
2023-02-28,-0.011195093935490452,0.0,0.0
2023-03-01,-0.011604889107547645,0.0,0.0
2023-03-02,0.02176395847373258,0.0,0.0
2023-03-03,0.047365559841258564,0.0,0.0
2023-03-06,0.0029435428771611427,0.0,0.0
2023-03-07,-0.04615782304537097,0.0,0.0
2023-03-08,0.004475642180255424,0.0,0.0
2023-03-09,-0.056251936747660714,0.0,0.0
2023-03-10,-0.043375586378666564,0.0,0.0
2023-03-13,-0.006786006978120596,0.0,0.0
2023-03-14,0.05093170622657839,0.0,0.0
2023-03-15,-0.018912562607720562,0.0,0.0
2023-03-16,0.050903586374733356,0.0,0.0
2023-03-17,-0.033820640120215795,0.0,0.0
2023-03-20,0.027291889893833465,0.0,0.0
2023-03-21,0.038405725975654725,0.0,0.0
2023-03-22,-0.05008762052139393,0.0,0.0
2023-03-23,0.006455286061984644,0.0,0.0
2023-03-24,0.019533552910173002,0.0,0.0
2023-03-27,0.004861235251678586,0.0,0.0
2023-03-28,-0.006545266378447878,0.0,0.0
2023-03-29,0.04268123986534955,0.0,0.0
2023-03-30,0.017033024695594534,0.0,0.0
2023-03-31,0.04186908041732318,0.0,0.0
2023-04-03,0.010370909230370318,0.0,0.0
2023-04-04,-0.01616604604367733,-0.000999250499687602,1.0
2023-04-05,-0.009128928491428323,-0.009128928491428306,1.0
2023-04-06,0.011055412514859198,0.0110554125148591,1.0
2023-04-10,0.002863787570055676,0.002863787570055768,1.0
2023-04-11,0.0,0.0,1.0
2023-04-12,-0.011422540973811901,-0.011422540973811865,1.0
2023-04-13,0.03755248381280962,0.03755248381280971,1.0
2023-04-14,-0.006833783751086231,-0.0068337837510862665,1.0
2023-04-17,0.009938974970393755,0.009938974970393808,1.0
2023-04-18,0.0020185831956274214,0.0020185831956274986,1.0
2023-04-19,-0.0010074565056982232,-0.0010074565056982013,1.0
2023-04-20,-0.017645442332063666,-0.01764544233206369,1.0
2023-04-21,0.002309391883692946,0.0013073330691572142,0.0
2023-04-24,0.00307236309481973,0.0,0.0
2023-04-25,-0.048238993041281764,0.0,0.0
2023-04-26,-0.012872041824720015,0.0,0.0
2023-04-27,0.057864633676606214,0.0,0.0
2023-04-28,0.026194249916043688,0.0,0.0
2023-05-01,-0.0035035944159476085,-0.0009992504996875985,1.0
2023-05-02,-0.03365137621204983,-0.03365137621204987,1.0
2023-05-03,-0.021309799207388735,-0.022288244735630996,0.0
2023-05-04,-0.022039446949612906,0.0,0.0
2023-05-05,0.05403230061961106,0.0,0.0
2023-05-08,0.001287964107665962,0.0,0.0
2023-05-09,-0.013635020272827925,0.0,0.0
2023-05-10,0.013562563163748376,0.0,0.0
2023-05-11,-0.005918699305514807,0.0,0.0
2023-05-12,-0.0038828973479955176,0.0,0.0
2023-05-15,0.009095614832993482,0.0,0.0
2023-05-16,-0.02008743216347797,0.0,0.0
2023-05-17,0.035479582472237814,0.0,0.0
2023-05-18,0.02893397553394994,0.0,0.0
2023-05-19,-0.004933568733756832,-0.000999250499687577,1.0
2023-05-22,0.0,0.0,1.0
2023-05-23,-0.03296959431520108,-0.03296959431520109,1.0
2023-05-24,-0.022301969199478133,-0.02327942280577076,0.0
2023-05-25,0.023597310850587583,0.0,0.0
2023-05-26,0.03944673576641633,0.0,0.0
2023-05-30,0.000492589394407883,-0.0009992504996875304,1.0
2023-05-31,-0.017241152097488777,-0.017241152097488704,1.0
2023-06-01,0.02781927724148381,0.027819277241483642,1.0
2023-06-02,0.04340429401805945,0.04340429401805964,1.0
2023-06-05,-0.006777283037117221,-0.006777283037117243,1.0
2023-06-06,0.006588128612681876,0.006588128612682013,1.0
2023-06-07,-0.01028527728350892,-0.010285277283508913,1.0
2023-06-08,0.017241664470718288,0.0172416644707181,1.0
2023-06-09,0.0044112046955904205,0.004411204695590519,1.0
2023-06-12,0.027045780611591574,0.027045780611591675,1.0
2023-06-13,0.020031444653000996,0.02003144465300111,1.0
2023-06-14,0.002648068064854625,0.002648068064854643,1.0
2023-06-15,0.036091421257284706,0.036091421257284706,1.0
2023-06-16,-0.009770630917061873,-0.009770630917061821,1.0
2023-06-20,-0.015658351337306642,-0.015658351337306583,1.0
2023-06-21,-0.016286102370521194,-0.016286102370521232,1.0
2023-06-22,0.009555683547985083,0.009555683547985035,1.0
2023-06-23,-0.022452227306216987,-0.02245222730621703,1.0
2023-06-26,-0.012834911311994657,-0.012834911311994723,1.0
2023-06-27,0.0317060426714848,0.031706042671484864,1.0
2023-06-28,0.0015476944814676319,0.0015476944814676757,1.0
2023-06-29,0.010816860058934452,0.010816860058934568,1.0
2023-06-30,0.03472389408740817,0.034723894087408204,1.0
2023-07-03,0.004432140988882116,0.004432140988882243,1.0
2023-07-05,-0.0058835274663090464,-0.005883527466309006,1.0
2023-07-06,-0.02409639852549017,-0.024096398525490205,1.0
2023-07-07,-0.008663652589544268,-0.00866365258954428,1.0
2023-07-10,0.007428509443335507,0.007428509443335709,1.0
2023-07-11,0.019301511862884535,0.019301511862884486,1.0
2023-07-12,0.02276600987215205,0.022766009872151965,1.0
2023-07-13,0.023091401540432877,0.023091401540432915,1.0
2023-07-14,-0.0024400931222466893,-0.0024400931222465956,1.0
2023-07-17,0.010191524236195182,0.010191524236195295,1.0
2023-07-18,0.022397249434219058,0.02239724943421903,1.0
2023-07-19,0.005723255773815161,0.005723255773815075,1.0
2023-07-20,-0.020211876048048416,-0.020211876048048423,1.0
2023-07-21,-0.0004006519449920587,-0.00040065194499200356,1.0
2023-07-24,0.013023539269727546,0.013023539269727663,1.0
2023-07-25,0.007713695377289831,0.007713695377289949,1.0
2023-07-26,-0.00039286192058063385,-0.0003928619205806585,1.0
2023-07-27,-0.020223631215167348,-0.02022363121516732,1.0
2023-07-28,0.028657196081231406,0.028657196081231278,1.0
2023-07-31,0.005649819814533608,0.005649819814533573,1.0
2023-08-01,-0.00949236420988575,-0.009492364209885706,1.0
2023-08-02,-0.04146309099583212,-0.04146309099583209,1.0
2023-08-03,-0.009793989111921864,-0.009793989111921749,1.0
2023-08-04,-0.01401191037432814,-0.014997651966931452,0.0
2023-08-07,0.025287418685320695,-0.0009992504996874927,1.0
2023-08-08,-0.013452859953772656,-0.01345285995377258,1.0
2023-08-09,-0.02004138681732881,-0.02102110044085817,0.0
2023-08-10,-0.00021092636610997584,0.0,0.0
2023-08-11,-0.0018978280752022236,-0.0009992504996873984,1.0
2023-08-14,0.015423611140456872,0.014408441385219191,0.0
2023-08-15,-0.033707950435878264,-0.0009992504996875935,1.0
2023-08-16,-0.023686551692834512,-0.024662621062779572,0.0
2023-08-17,-0.023378792047595187,0.0,0.0
2023-08-18,0.0004517740300873374,0.0,0.0
2023-08-21,0.01986438912251831,0.0,0.0
2023-08-22,-0.008632151197839333,0.0,0.0
2023-08-23,0.031926905737877265,0.0,0.0
2023-08-24,-0.04132396403514493,0.0,0.0
2023-08-25,0.02053697351773809,0.0,0.0
2023-08-28,0.01835485609938514,0.0,0.0
2023-08-29,0.04277948399051268,0.0,0.0
2023-08-30,0.01270303250855842,-0.0009992504996875632,1.0
2023-08-31,-0.00616906469453582,-0.006169064694535822,1.0
2023-09-01,0.00496593531796008,0.0049659353179601455,1.0
2023-09-05,-0.01255918468852546,-0.01255918468852547,1.0
2023-09-06,-0.020850956484835925,-0.020850956484835894,1.0
2023-09-07,-0.010221371891081188,-0.01121090307453304,0.0
2023-09-08,0.0034424497079612593,0.0,0.0
2023-09-11,0.019940005843859687,0.0,0.0
2023-09-12,-0.017237967981448943,-0.0009992504996875792,1.0
2023-09-13,0.0038503894681529705,0.002846790041282246,0.0
2023-09-14,0.024504686811113396,0.0,0.0
2023-09-15,-0.03660574938984573,-0.0009992504996875558,1.0
2023-09-18,0.0015111893116608321,0.0005099285001466593,0.0
2023-09-19,-0.006251291309650853,0.0,0.0
2023-09-20,-0.02853792587048598,0.0,0.0
2023-09-21,-0.04985480305809398,0.0,0.0
2023-09-22,-0.008235228085542445,0.0,0.0
2023-09-25,0.013048716185939169,0.0,0.0
2023-09-26,-0.0451990611480233,0.0,0.0
2023-09-27,0.001716838641954599,0.0,0.0
2023-09-28,0.01616059254962532,0.0,0.0
2023-09-29,-0.007951837818374385,0.0,0.0
2023-10-02,-0.000971383203062337,0.0,0.0
2023-10-03,-0.04084633460548592,0.0,0.0
2023-10-04,0.021293003689062395,0.0,0.0
2023-10-05,-0.002481985191502223,0.0,0.0
2023-10-06,0.03508335923340078,0.0,0.0
2023-10-09,0.018509652074131244,0.0,0.0
2023-10-10,0.015340824524019636,0.0,0.0
2023-10-11,0.012784739892055974,-0.0009992504996875807,1.0
2023-10-12,-0.019049472693421388,-0.019049472693421325,1.0
2023-10-13,-0.015208383948367654,-0.01619292936651537,0.0
2023-10-16,0.03088612942986768,0.0,0.0
2023-10-17,-0.0009218639091633785,-0.000999250499687589,1.0
2023-10-18,-0.039676995702221274,-0.039676995702221204,1.0
2023-10-19,-0.02738415611410594,-0.02835652880403077,0.0
2023-10-20,-0.03828093945535049,0.0,0.0
2023-10-23,-0.004879462421228942,0.0,0.0
2023-10-24,0.022193571081643437,0.0,0.0
2023-10-25,-0.04342361914914339,0.0,0.0
2023-10-26,-0.0369487727832416,0.0,0.0
2023-10-27,-0.014250470670106097,0.0,0.0
2023-10-30,0.03558524595305168,0.0,0.0
2023-10-31,0.017986429657277814,0.0,0.0
2023-11-01,0.0319093354917761,0.0,0.0
2023-11-02,0.0562229916606356,0.0,0.0
2023-11-03,0.026856783156659292,0.0,0.0
2023-11-06,0.006361963924567116,-0.0009992504996874886,1.0
2023-11-07,0.008429146462598736,0.008429146462598677,1.0
2023-11-08,0.0023215096733661955,0.0023215096733662888,1.0
2023-11-09,-0.024785623663224343,-0.024785623663224333,1.0
2023-11-10,0.04655590783103847,0.04550961356218446,0.0
2023-11-13,-0.0031775481592837274,-0.00099925049968762,1.0
2023-11-14,0.05760480348157171,0.05760480348157176,1.0
2023-11-15,0.0064585047604381884,0.0064585047604382,1.0
2023-11-16,0.0025667402742033385,0.002566740274203481,1.0
2023-11-17,0.0038405459732724356,0.0038405459732724265,1.0
2023-11-20,0.02210413069037931,0.022104130690379253,1.0
2023-11-21,-0.007486065744615078,-0.007486065744615084,1.0
2023-11-22,0.011523304578276994,0.011523304578276867,1.0
2023-11-24,0.0008284936254587816,0.0008284936254587883,1.0
2023-11-27,-0.0051737986998748875,-0.0051737986998748094,1.0
2023-11-28,0.002288147719120559,0.0022881477191205586,1.0
2023-11-29,-0.0029055840463761973,-0.002905584046376137,1.0
2023-11-30,0.011240458704578016,0.011240458704577906,1.0
2023-12-01,0.016879480017615744,0.016879480017615647,1.0
2023-12-04,-0.015182141533848559,-0.015182141533848564,1.0
2023-12-05,-0.0012333694592473465,-0.001233369459247268,1.0
2023-12-06,-0.012554001861165842,-0.01255400186116586,1.0
2023-12-07,0.021675602891049195,0.021675602891049153,1.0
