stage,indicator,rank,param_display,params,strategy,total_return,annualized_return,total_profit,max_drawdown,volatility,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,information_ratio,tail_ratio,deflated_sharpe_ratio,ulcer_index,total_trades,win_rate,profit_factor,expectancy,avg_win_amount,avg_loss_amount,payoff_ratio,winning_streak,losing_streak,trades_per_year,macd_fast_period,macd_slow_period,macd_signal_period,aroon_timeperiod,stc_ema_short_period,stc_ema_long_period,stc_cycle_period,kama_period,kama_fast_ema_constant,kama_slow_ema_constant,supertrend_atr_length,supertrend_factor,kalman_process_noise,kalman_measurement_noise,rsi_timeperiod,adx_di_length,adx_smoothing_timeperiod,donchian_timeperiod,trix_timeperiod,vortex_timeperiod,alma_fast_length,alma_slow_length,alma_offset,alma_sigma,IS_Sharpe,IS_Return,IS_MaxDD,IS_WinRate,OOS_Sharpe,OOS_Return,OOS_MaxDD,OOS_WinRate,OOS_Trades,OOS_ProfitFactor,Sharpe_Degradation,Return_Degradation,OOS_Rank,selection_source,is_sharpe,oos_sharpe,sharpe,sortino
is,DONCHIAN,2.0,DONCHIAN(18),{'donchian_timeperiod': 18},"DONCHIAN breakout: buy when close crosses above prior upper band, sell when close crosses below prior middle band",0.18427615484255236,0.2705437352320166,18427.615484255235,-0.06606868639648855,0.16028146221231343,1.5736541972993812,2.722499944101822,,,,,,0.03576149424464012,3.0,33.33333333333333,14.822238677244446,0.06234230502873734,0.20055778511771527,0.006765435015751626,29.64447735448889,,,4.247191011235955,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,
is,DONCHIAN,3.0,DONCHIAN(16),{'donchian_timeperiod': 16},"DONCHIAN breakout: buy when close crosses above prior upper band, sell when close crosses below prior middle band",0.17653083090448737,0.25879570126025353,17653.083090448737,-0.09082562342609724,0.1638044616601383,1.486491183330612,2.5573965835073866,,,,,,0.04175479821555781,4.0,75.0,5.2583090085679665,0.04538893328228597,0.07473045796263843,0.042635640758771416,1.7527696695226553,,,5.662921348314606,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,
is,DONCHIAN,4.0,DONCHIAN(19),{'donchian_timeperiod': 19},"DONCHIAN breakout: buy when close crosses above prior upper band, sell when close crosses below prior middle band",0.1525785620568943,0.222668858356736,15257.85620568943,-0.07453809275567513,0.16433348555400257,1.3049480577335393,2.1774763353991413,,,,,,0.03633689472621915,3.0,33.33333333333333,4.994585330515161,0.05346758094591769,0.20055778511771527,0.0200775211399811,9.989170661030322,,,4.247191011235955,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,
is,DONCHIAN,5.0,DONCHIAN(20),{'donchian_timeperiod': 20},"DONCHIAN breakout: buy when close crosses above prior upper band, sell when close crosses below prior middle band",0.1525785620568943,0.222668858356736,15257.85620568943,-0.07453809275567513,0.16433348555400257,1.3049480577335393,2.1774763353991413,,,,,,0.03633689472621915,3.0,33.33333333333333,4.994585330515161,0.05346758094591769,0.20055778511771527,0.0200775211399811,9.989170661030322,,,4.247191011235955,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,
is,TRIX,1.0,TRIX(11),{'trix_timeperiod': 11},"TRIX crossing 0: buy on cross above, sell on cross below",0.19960355972876642,0.29388635979031874,19960.35597287664,-0.1293772613777604,0.21310779453704204,1.3151088293581568,2.111799461509238,,,,,,0.054627467194529794,3.0,66.66666666666666,39.894581552794094,0.06600739588083403,0.10155672074069372,0.005091253838885346,19.947290776397047,,,4.247191011235955,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,
is,TRIX,2.0,TRIX(9),{'trix_timeperiod': 9},"TRIX crossing 0: buy on cross above, sell on cross below",0.20345877269993887,0.29977719864860863,20345.877269993885,-0.13146080432853646,0.23986088084891982,1.2126108510391156,1.8787470032748255,,,,,,0.0631812388157952,3.0,100.0,inf,0.0668828951437933,0.0668828951437933,0.0,inf,,,4.247191011235955,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,
is,TRIX,3.0,TRIX(10),{'trix_timeperiod': 10},"TRIX crossing 0: buy on cross above, sell on cross below",0.1811758782959578,0.2658374191076971,18117.58782959578,-0.13807532809837464,0.21647259685813297,1.1966363208383939,1.9126525888079444,,,,,,0.0600298462094099,2.0,50.0,55.42647816301493,0.09094257893791195,0.18522700846058987,0.003341850584765973,55.42647816301493,,,2.831460674157303,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,
is,TRIX,4.0,TRIX(5),{'trix_timeperiod': 5},"TRIX crossing 0: buy on cross above, sell on cross below",0.15778659864219546,0.23049774930409184,15778.659864219546,-0.14289447877601047,0.219743786410309,1.052956785181549,1.696988688359732,,,,,,0.07247927568098059,8.0,37.5,2.5159960324609,0.02141841664774747,0.0947911914516034,0.022605248234566087,4.193326720768167,,,11.325842696629213,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
is,TRIX,5.0,TRIX(12),{'trix_timeperiod': 12},"TRIX crossing 0: buy on cross above, sell on cross below",0.14984934135289746,0.2185720693839508,14984.934135289746,-0.14936557606901346,0.2183076151036964,1.0142362927193844,1.54289963596854,,,,,,0.07817463595665584,2.0,100.0,inf,0.0737665537507654,0.0737665537507654,0.0,inf,,,2.831460674157303,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,
is,VORTEX,1.0,VORTEX(50),{'vortex_timeperiod': 50},"VORTEX VI+/VI- crossover: buy when VI+ crosses above VI-, sell when VI- crosses above VI+",0.10637983811175873,0.1538692047321748,10637.983811175873,-0.2106262315345495,0.235664121592808,0.7245796087083631,1.0683699683334524,,,,,,0.08763179163242199,5.0,40.0,2.4062604527037412,0.024275981461234858,0.10384693324132903,0.028771319725494588,3.6093906790556116,,,7.078651685393258,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,
is,VORTEX,2.0,VORTEX(40),{'vortex_timeperiod': 40},"VORTEX VI+/VI- crossover: buy when VI+ crosses above VI-, sell when VI- crosses above VI+",0.09708144046082831,0.14016416269192455,9708.14404608283,-0.18872681053008356,0.2146004136390856,0.7180131705489079,1.0654335992665502,,,,,,0.09375251188398687,3.0,33.33333333333333,3.582558587489357,0.03411548268113549,0.14197631299175714,0.019814932474175335,7.165117174978714,,,4.247191011235955,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,
is,VORTEX,3.0,VORTEX(51),{'vortex_timeperiod': 51},"VORTEX VI+/VI- crossover: buy when VI+ crosses above VI-, sell when VI- crosses above VI+",0.0971198398592652,0.14022066115542509,9711.98398592652,-0.2106262315345495,0.23595290903875923,0.6735093331410708,0.993240404638413,,,,,,0.08838503584573408,4.0,50.0,3.03163462992139,0.026124372116197454,0.07796633314473618,0.02571758891234127,3.03163462992139,,,5.662921348314606,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,
is,VORTEX,4.0,VORTEX(63),{'vortex_timeperiod': 63},"VORTEX VI+/VI- crossover: buy when VI+ crosses above VI-, sell when VI- crosses above VI+",0.013258480111717945,0.018822030501541853,1325.8480111717945,-0.01760211572992776,0.030264597294753764,0.6312115600476715,0.9625825798518856,,,,,,0.0014001604147374025,2.0,100.0,inf,0.006627403443662102,0.006627403443662102,0.0,inf,,,2.831460674157303,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,
is,VORTEX,5.0,VORTEX(66),{'vortex_timeperiod': 66},"VORTEX VI+/VI- crossover: buy when VI+ crosses above VI-, sell when VI- crosses above VI+",0.02402814426818615,0.034186488825620476,2402.814426818615,-0.03977544781759923,0.06888134754634781,0.5219415539600003,0.952880427688989,,,,,,0.004798408438757739,3.0,66.66666666666666,1.6568430421906535,0.008713096420693985,0.032967312401794985,0.03979533554150801,0.8284215210953267,,,4.247191011235955,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,
is,ALMA,1.0,"ALMA(8,84,0.16,5)","{'alma_fast_length': 8, 'alma_slow_length': 84, 'alma_offset': 16, 'alma_sigma': 5}","ALMA fast/slow crossover: buy when fast crosses above slow, sell when fast crosses below slow",0.0694920866967857,0.09978446009537967,6949.208669678569,-0.013656545577418577,0.05783857886630279,1.6729681862066046,7.84242150555581,,,,,,0.0015803264283789828,3.0,66.66666666666666,11.434923458584818,0.02313114332170906,0.03802177195305996,0.006650113940992749,5.717461729292409,,,4.247191011235955,,,,,,,,,,,,,,,,,,,,,8.0,84.0,16.0,5.0,,,,,,,,,,,,,,,,,,
is,ALMA,2.0,"ALMA(8,84,0.18,5)","{'alma_fast_length': 8, 'alma_slow_length': 84, 'alma_offset': 18, 'alma_sigma': 5}","ALMA fast/slow crossover: buy when fast crosses above slow, sell when fast crosses below slow",0.06630377564439811,0.09514570051257532,6630.377564439811,-0.01052240387268899,0.057270504927408,1.6151644830086669,7.873386383720673,,,,,,0.0010200351353449137,3.0,66.66666666666666,19.90023000572164,0.02200062550301198,0.0347469983947664,0.0034921202804968662,9.95011500286082,,,4.247191011235955,,,,,,,,,,,,,,,,,,,,,8.0,84.0,18.0,5.0,,,,,,,,,,,,,,,,,,
is,ALMA,3.0,"ALMA(21,87,0.18,3)","{'alma_fast_length': 21, 'alma_slow_length': 87, 'alma_offset': 18, 'alma_sigma': 3}","ALMA fast/slow crossover: buy when fast crosses above slow, sell when fast crosses below slow",0.08231826738692267,0.11850363413802678,8231.826738692267,-0.029628171908994583,0.07614721149527277,1.5083851486834559,3.6855582087383527,,,,,,0.003839587660531595,2.0,50.0,19.353484200864767,0.041376338439518254,0.08726150343062596,0.004508826551589448,19.353484200864767,,,2.831460674157303,,,,,,,,,,,,,,,,,,,,,21.0,87.0,18.0,3.0,,,,,,,,,,,,,,,,,,
is,ALMA,4.0,"ALMA(23,95,0.10,3)","{'alma_fast_length': 23, 'alma_slow_length': 95, 'alma_offset': 10, 'alma_sigma': 3}","ALMA fast/slow crossover: buy when fast crosses above slow, sell when fast crosses below slow",0.016726535859490688,0.023762330866663905,1672.6535859490687,-0.0009992504996876317,0.016281189838713413,1.4505322976154857,14.045393217372915,,,,,,0.00010592034112641566,2.0,50.0,17.75682532311232,0.008376319105167514,0.017752388335272387,0.0009997501249373582,17.75682532311232,,,2.831460674157303,,,,,,,,,,,,,,,,,,,,,23.0,95.0,10.0,3.0,,,,,,,,,,,,,,,,,,
is,ALMA,5.0,"ALMA(23,95,0.12,3)","{'alma_fast_length': 23, 'alma_slow_length': 95, 'alma_offset': 12, 'alma_sigma': 3}","ALMA fast/slow crossover: buy when fast crosses above slow, sell when fast crosses below slow",0.016726535859490688,0.023762330866663905,1672.6535859490687,-0.0009992504996876317,0.016281189838713413,1.4505322976154857,14.045393217372915,,,,,,0.00010592034112641566,2.0,50.0,17.75682532311232,0.008376319105167514,0.017752388335272387,0.0009997501249373582,17.75682532311232,,,2.831460674157303,,,,,,,,,,,,,,,,,,,,,23.0,95.0,12.0,3.0,,,,,,,,,,,,,,,,,,
oos,AROON,1.0,AROON(17),{'aroon_timeperiod': 17},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973747505221944,0.23594287073006678,-0.10781438448146707,25.0,2.358379484210142,0.30363223811376183,-0.12337666198040576,100.0,1.0,inf,57.50095180833527,28.688880140453943,4.0,,,,,
oos,AROON,2.0,AROON(18),{'aroon_timeperiod': 18},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4183512216524892,0.21728811336936169,-0.10781438448146718,50.0,2.366924887072122,0.3048864836369401,-0.12337666198040576,100.0,1.0,inf,66.87861588432736,40.31438669572896,3.0,,,,,
oos,AROON,3.0,AROON(15),{'aroon_timeperiod': 15},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3859048686088484,0.20881053067117625,-0.1078143844814674,60.0,2.447084874497489,0.3170113886678484,-0.12337666198040576,100.0,1.0,inf,76.5694695158866,51.81772090175908,1.0,,,,,
oos,AROON,4.0,AROON(16),{'aroon_timeperiod': 16},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3618078179052766,0.20951776793127952,-0.10781438448146696,40.0,2.3860579468228305,0.30781324259842074,-0.12337666198040576,100.0,1.0,inf,75.21253112594465,46.91510206398414,2.0,,,,,
oos,AROON,5.0,AROON(24),{'aroon_timeperiod': 24},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3418821546166382,0.21785839442047975,-0.1293772613777603,50.0,1.2691235016494227,0.13995017249375202,-0.13405566998590235,100.0,1.0,inf,-5.422134329523288,-35.76094560596099,5.0,,,,,
oos,STC,1.0,"STC(21,60,20)","{'stc_ema_short_period': 21, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.056112712456168,0.3035935054752737,-0.10781438448146685,100.0,-1.3517791225654867,-0.09413054204813903,-0.12973100476764188,0.0,1.0,0.0,-165.74440760840847,-131.00545313075068,3.0,,,,,
oos,STC,2.0,"STC(20,60,20)","{'stc_ema_short_period': 20, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0123599784200645,0.29621967536956845,-0.10781438448146685,100.0,-1.3517791225654867,-0.09413054204813903,-0.12973100476764188,0.0,1.0,0.0,-167.17382262922908,-131.77727540572727,4.0,,,,,
oos,STC,3.0,"STC(19,60,20)","{'stc_ema_short_period': 19, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0123599784200645,0.29621967536956845,-0.10781438448146685,100.0,-1.3517791225654867,-0.09413054204813903,-0.12973100476764188,0.0,1.0,0.0,-167.17382262922908,-131.77727540572727,5.0,,,,,
oos,STC,4.0,"STC(14,60,20)","{'stc_ema_short_period': 14, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.002909261871766,0.29317991292624546,-0.10781438448146685,100.0,-1.1573621541629224,-0.08107589685339407,-0.12337666198040587,0.0,1.0,0.0,-157.7840532367073,-127.65397398620215,1.0,,,,,
oos,STC,5.0,"STC(15,60,20)","{'stc_ema_short_period': 15, 'stc_ema_long_period': 60, 'stc_cycle_period': 20}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.002909261871766,0.29317991292624546,-0.10781438448146685,100.0,-1.1573621541629224,-0.08107589685339407,-0.12337666198040587,0.0,1.0,0.0,-157.7840532367073,-127.65397398620215,2.0,,,,,
oos,KAMA,1.0,"KAMA(25,2,74)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 74}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973298589696051,0.18568503823075458,-0.12828600267889556,60.0,2.022029541233229,0.22081550708313982,-0.09339102142620792,66.66666666666666,3.0,25.122665014854956,35.04235750863198,18.91938585204043,1.0,,,,,
oos,KAMA,2.0,"KAMA(25,2,70)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 70}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973298589696051,0.18568503823075458,-0.12828600267889556,60.0,2.022029541233229,0.22081550708313982,-0.09339102142620792,66.66666666666666,3.0,25.122665014854956,35.04235750863198,18.91938585204043,2.0,,,,,
oos,KAMA,3.0,"KAMA(25,2,71)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 71}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973298589696051,0.18568503823075458,-0.12828600267889556,60.0,2.022029541233229,0.22081550708313982,-0.09339102142620792,66.66666666666666,3.0,25.122665014854956,35.04235750863198,18.91938585204043,3.0,,,,,
oos,KAMA,4.0,"KAMA(25,2,91)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 91}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973298589696051,0.18568503823075458,-0.12828600267889556,60.0,2.022029541233229,0.22081550708313982,-0.09339102142620792,66.66666666666666,3.0,25.122665014854956,35.04235750863198,18.91938585204043,4.0,,,,,
oos,KAMA,5.0,"KAMA(25,2,63)","{'kama_period': 25, 'kama_fast_ema_constant': 2, 'kama_slow_ema_constant': 63}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4973298589696051,0.18568503823075458,-0.12828600267889556,60.0,2.022029541233229,0.22081550708313982,-0.09339102142620792,66.66666666666666,3.0,25.122665014854956,35.04235750863198,18.91938585204043,5.0,,,,,
oos,SUPERTREND,1.0,"SUPERTREND(ATR=4,Factor=2)","{'supertrend_atr_length': 4, 'supertrend_factor': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9162711050813122,0.25689877297839264,-0.07058646927109857,66.66666666666666,2.6990599208211807,0.32662764316034476,-0.08744590341164915,100.0,1.0,inf,40.84958613967375,27.142546993720718,1.0,,,,,
oos,SUPERTREND,2.0,"SUPERTREND(ATR=8,Factor=2)","{'supertrend_atr_length': 8, 'supertrend_factor': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83781984087264,0.23074836507049185,-0.06978686795587818,66.66666666666666,1.9300903748063596,0.18984205883861185,-0.08744590341164937,50.0,2.0,6.869454534381223,5.020651746250999,-17.727668934678444,2.0,,,,,
oos,SUPERTREND,3.0,"SUPERTREND(ATR=7,Factor=2)","{'supertrend_atr_length': 7, 'supertrend_factor': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6753884053456976,0.2298470727106747,-0.06978686795587896,50.0,1.9300903748063596,0.18984205883861185,-0.08744590341164937,50.0,2.0,6.869454534381223,15.202562501207423,-17.405056936452734,3.0,,,,,
oos,SUPERTREND,4.0,"SUPERTREND(ATR=6,Factor=2)","{'supertrend_atr_length': 6, 'supertrend_factor': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6751283954620975,0.2298470727106747,-0.06978686795587896,50.0,1.9300903748063596,0.18984205883861185,-0.08744590341164937,50.0,2.0,6.869454534381223,15.220443999095892,-17.405056936452734,4.0,,,,,
oos,SUPERTREND,5.0,"SUPERTREND(ATR=5,Factor=2)","{'supertrend_atr_length': 5, 'supertrend_factor': 2}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6751283954620975,0.2298470727106747,-0.06978686795587896,50.0,1.9300903748063596,0.18984205883861185,-0.08744590341164937,50.0,2.0,6.869454534381223,15.220443999095892,-17.405056936452734,5.0,,,,,
oos,KALMAN,1.0,"KALMAN(Q=4,R=120)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 120}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263270945917149,0.113665755371282,-0.16133693038819363,43.75,1.314979066885649,0.15010037075473215,-0.10859387076744043,42.857142857142854,7.0,2.3993412881128817,59.13541689388451,32.054170813750176,1.0,,,,,
oos,KALMAN,2.0,"KALMAN(Q=4,R=121)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 121}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263270945917149,0.113665755371282,-0.16133693038819363,43.75,1.314979066885649,0.15010037075473215,-0.10859387076744043,42.857142857142854,7.0,2.3993412881128817,59.13541689388451,32.054170813750176,2.0,,,,,
oos,KALMAN,3.0,"KALMAN(Q=4,R=122)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 122}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263270945917149,0.113665755371282,-0.16133693038819363,43.75,1.314979066885649,0.15010037075473215,-0.10859387076744043,42.857142857142854,7.0,2.3993412881128817,59.13541689388451,32.054170813750176,3.0,,,,,
oos,KALMAN,4.0,"KALMAN(Q=4,R=123)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 123}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263270945917149,0.113665755371282,-0.16133693038819363,43.75,1.314979066885649,0.15010037075473215,-0.10859387076744043,42.857142857142854,7.0,2.3993412881128817,59.13541689388451,32.054170813750176,4.0,,,,,
oos,KALMAN,5.0,"KALMAN(Q=4,R=116)","{'kalman_process_noise': 4, 'kalman_measurement_noise': 116}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8263270945917149,0.113665755371282,-0.16133693038819363,43.75,1.314979066885649,0.15010037075473215,-0.10859387076744043,42.857142857142854,7.0,2.3993412881128817,59.13541689388451,32.054170813750176,5.0,,,,,
oos,RSI,1.0,RSI(41),{'rsi_timeperiod': 41},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2366183500675106,0.014493840848435647,-0.05749381293568179,50.0,0.8685288401351535,0.0937321903272807,-0.169164397163158,50.0,2.0,5.583509092185432,267.0589537486631,546.7035984971328,3.0,,,,,
oos,RSI,2.0,RSI(42),{'rsi_timeperiod': 42},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2366183500675106,0.014493840848435647,-0.05749381293568179,50.0,0.7650517376868162,0.08035435748079413,-0.17932664704110624,50.0,2.0,3.555034733140083,223.32730638538217,454.40347607699135,4.0,,,,,
oos,RSI,3.0,RSI(43),{'rsi_timeperiod': 43},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2366183500675106,0.014493840848435647,-0.05749381293568179,50.0,0.7650517376868162,0.08035435748079413,-0.17932664704110624,50.0,2.0,3.555034733140083,223.32730638538217,454.40347607699135,5.0,,,,,
oos,RSI,4.0,RSI(51),{'rsi_timeperiod': 51},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017964988029291595,-0.007287738217539591,-0.05200302472000329,50.0,inf,0.0,0.0,,0.0,,inf,100.0,1.0,,,,,
oos,RSI,5.0,RSI(52),{'rsi_timeperiod': 52},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017964988029291595,-0.007287738217539591,-0.05200302472000329,50.0,inf,0.0,0.0,,0.0,,inf,100.0,2.0,,,,,
oos,ADX,1.0,"ADX(DI=7,Smooth=63)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 63}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.032024776210705,0.2557758888079091,-0.07670577109139354,66.66666666666666,0.1591745771747822,0.006146025489630702,-0.11013074045096938,33.33333333333333,3.0,1.251223788093235,-92.16670096554586,-97.59710521649426,1.0,,,,,
oos,ADX,2.0,"ADX(DI=7,Smooth=62)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 62}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.032024776210705,0.2557758888079091,-0.07670577109139354,66.66666666666666,0.1591745771747822,0.006146025489630702,-0.11013074045096938,33.33333333333333,3.0,1.251223788093235,-92.16670096554586,-97.59710521649426,2.0,,,,,
oos,ADX,3.0,"ADX(DI=7,Smooth=61)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 61}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.032024776210705,0.2557758888079091,-0.07670577109139354,66.66666666666666,0.1591745771747822,0.006146025489630702,-0.11013074045096938,33.33333333333333,3.0,1.251223788093235,-92.16670096554586,-97.59710521649426,3.0,,,,,
oos,ADX,4.0,"ADX(DI=7,Smooth=60)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 60}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.032024776210705,0.2557758888079091,-0.07670577109139354,66.66666666666666,0.1591745771747822,0.006146025489630702,-0.11013074045096938,33.33333333333333,3.0,1.251223788093235,-92.16670096554586,-97.59710521649426,4.0,,,,,
oos,ADX,5.0,"ADX(DI=7,Smooth=65)","{'adx_di_length': 7, 'adx_smoothing_timeperiod': 65}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.032024776210705,0.2557758888079091,-0.07670577109139354,66.66666666666666,0.1591745771747822,0.006146025489630702,-0.11013074045096938,33.33333333333333,3.0,1.251223788093235,-92.16670096554586,-97.59710521649426,5.0,,,,,
oos,DONCHIAN,1.0,DONCHIAN(17),{'donchian_timeperiod': 17},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6269096602828925,0.19535264482922168,-0.06606868639648855,66.66666666666666,0.5366141445835892,0.040918163822963836,-0.12337666198040576,50.0,2.0,1.7130458198052623,-67.01635267871721,-79.05420535322942,1.0,,,,,
oos,DONCHIAN,2.0,DONCHIAN(18),{'donchian_timeperiod': 18},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5736541972993812,0.18427615484255236,-0.06606868639648855,33.33333333333333,0.5366141445835892,0.040918163822963836,-0.12337666198040576,50.0,2.0,1.7130458198052623,-65.90012306995419,-77.79519338357977,2.0,,,,,
oos,DONCHIAN,3.0,DONCHIAN(16),{'donchian_timeperiod': 16},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.486491183330612,0.17653083090448737,-0.09082562342609724,75.0,0.5366141445835892,0.040918163822963836,-0.12337666198040576,50.0,2.0,1.7130458198052623,-63.90061706378515,-76.82095325031197,3.0,,,,,
oos,DONCHIAN,4.0,DONCHIAN(20),{'donchian_timeperiod': 20},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3049480577335393,0.1525785620568943,-0.07453809275567513,33.33333333333333,0.5366141445835892,0.040918163822963836,-0.12337666198040576,50.0,2.0,1.7130458198052623,-58.87850543909068,-73.18223263389646,4.0,,,,,
oos,DONCHIAN,5.0,DONCHIAN(19),{'donchian_timeperiod': 19},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3049480577335393,0.1525785620568943,-0.07453809275567513,33.33333333333333,0.5366141445835892,0.040918163822963836,-0.12337666198040576,50.0,2.0,1.7130458198052623,-58.87850543909068,-73.18223263389646,5.0,,,,,
oos,TRIX,1.0,TRIX(11),{'trix_timeperiod': 11},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3151088293581568,0.19960355972876642,-0.1293772613777604,66.66666666666666,1.190628194044135,0.1292983704310807,-0.1295868180987424,100.0,1.0,inf,-9.465424650427977,-35.222412562792336,5.0,,,,,
